,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Color
424,9/10/18,2018,9,10,Monday,36,2018-36,482.78,490.47,477.83,489.12,781200,489.12,0.014708621000000002,494.665,473.8434,Green
425,9/11/18,2018,9,11,Tuesday,36,2018-36,489.12,493.56,487.34,488.23,406400,488.23,-0.001819562,492.4742857,474.9806,Green
426,9/12/18,2018,9,12,Wednesday,36,2018-36,488.13,495.85,484.53,494.77,513200,494.77,0.013395281,490.4164286,476.0196,Green
427,9/13/18,2018,9,13,Thursday,36,2018-36,494.8,497.87,491.88,495.94,439100,495.94,0.0023647620000000003,488.83785710000006,476.9594,Green
428,9/14/18,2018,9,14,Friday,36,2018-36,497.24,497.24,488.51,491.56,506400,491.56,-0.008831723,486.7557143,477.8302,Green
429,9/17/18,2018,9,17,Monday,37,2018-37,491.62,491.62,481.99,488.32,633400,488.32,-0.006591240999999999,486.23571430000004,478.5758,Red
430,9/18/18,2018,9,18,Tuesday,37,2018-37,487.63,493.81,487.63,491.49,438800,491.49,0.00649161,486.05,479.1278,Red
431,9/19/18,2018,9,19,Wednesday,37,2018-37,491.11,492.97,488.84,490.6,386300,490.6,-0.0018107879999999998,486.2607143,479.8556,Red
432,9/20/18,2018,9,20,Thursday,37,2018-37,492.3,496.89,477.3,480.1,654000,480.1,-0.021402364,485.98285710000005,480.314,Red
433,9/21/18,2018,9,21,Friday,37,2018-37,480.48,480.88,465.22,467.37,994700,467.37,-0.026515332000000003,485.425,480.4804,Red
434,9/24/18,2018,9,24,Monday,38,2018-38,465.11,467.35,458.08,465.89,620300,465.89,-0.0031666140000000003,484.5964286,480.654,Red
435,9/25/18,2018,9,25,Tuesday,38,2018-38,468.09,468.9,463.59,465.62,354300,465.62,-0.0005795780000000001,483.7207143,480.9252,Red
436,9/26/18,2018,9,26,Wednesday,38,2018-38,467.3,471.5,462.97,467.91,547900,467.91,0.004918192,482.78214289999994,481.2326,Red
437,9/27/18,2018,9,27,Thursday,38,2018-38,469.04,473.98,464.35,465.4,440700,465.4,-0.0053643,481.5942857,481.469,Red
438,9/28/18,2018,9,28,Friday,38,2018-38,461.8,462.31,453.67,454.52,932600,454.52,-0.02337775,479.12285710000003,481.4628,Red
439,10/1/18,2018,10,1,Monday,39,2018-39,446.97,458.86,446.0,446.97,958100,446.97,-0.016610904,476.17571430000004,481.3784,Red
440,10/2/18,2018,10,2,Tuesday,39,2018-39,448.0,450.71,435.76,436.37,916600,436.37,-0.023715252000000003,472.00428569999997,480.974,Red
441,10/3/18,2018,10,3,Wednesday,39,2018-39,436.06,439.99,431.44,436.44,707100,436.44,0.000160431,467.75428569999997,480.7132,Red
442,10/4/18,2018,10,4,Thursday,39,2018-39,440.0,447.83,439.0,447.77,860500,447.77,0.025960009,464.62642860000005,480.63599999999997,Red
443,10/5/18,2018,10,5,Friday,39,2018-39,446.91,454.8,444.16,449.36,958800,449.36,0.003550922,461.8435714,480.68800000000005,Red
444,10/8/18,2018,10,8,Monday,40,2018-40,448.65,455.0,444.22,448.56,839300,448.56,-0.001780283,458.77714289999994,480.2132,Red
445,10/9/18,2018,10,9,Tuesday,40,2018-40,448.95,455.76,446.04,447.09,492600,447.09,-0.003277156,455.6692857,479.8456,Red
446,10/10/18,2018,10,10,Wednesday,40,2018-40,445.94,446.7,433.3,434.21,638400,434.21,-0.028808527999999996,452.39142860000004,479.8566,Red
447,10/11/18,2018,10,11,Thursday,40,2018-40,432.0,442.43,430.31,433.93,659800,433.93,-0.000644846,450.0028571,479.6826,Red
448,10/12/18,2018,10,12,Friday,40,2018-40,439.55,444.64,425.14,435.71,819200,435.71,0.004102041,447.84714289999994,479.1892,Red
449,10/15/18,2018,10,15,Monday,41,2018-41,434.44,436.28,428.78,431.74,502100,431.74,-0.009111568,445.4271429,478.5586,Red
450,10/16/18,2018,10,16,Tuesday,41,2018-41,432.23,435.34,424.07,433.95,941600,433.95,0.0051188729999999995,443.00142860000005,477.7326,Red
451,10/17/18,2018,10,17,Wednesday,41,2018-41,433.29,434.61,421.54,429.85,734400,429.85,-0.009448106999999999,440.46214289999995,476.7692,Red
452,10/18/18,2018,10,18,Thursday,41,2018-41,424.0,432.33,420.86,431.73,747300,431.73,0.00437363,438.8342857,475.6524,Red
453,10/19/18,2018,10,19,Friday,41,2018-41,433.0,436.51,427.26,428.54,511100,428.54,-0.007388883000000001,437.51785710000007,474.4696,Red
454,10/22/18,2018,10,22,Monday,42,2018-42,436.05,437.0,426.72,431.19,572700,431.19,0.006183772,437.14785710000007,473.384,Green
455,10/23/18,2018,10,23,Tuesday,42,2018-42,430.38,435.41,428.36,434.29,572900,434.29,0.00718942,436.9942857,472.3766,Green
456,10/24/18,2018,10,24,Wednesday,42,2018-42,432.66,434.38,411.55,413.0,840100,413.0,-0.049022561,434.5107143,470.7702,Green
457,10/25/18,2018,10,25,Thursday,42,2018-42,417.26,427.91,413.17,423.88,1272400,423.88,0.026343837000000002,432.6907143,468.73,Green
458,10/26/18,2018,10,26,Friday,42,2018-42,433.1,441.78,420.58,438.38,1632100,438.38,0.034207794,431.9635714,467.4436,Green
459,10/29/18,2018,10,29,Monday,43,2018-43,443.48,453.9,436.31,440.87,881300,440.87,0.005679981,431.5192857,466.0522,Green
460,10/30/18,2018,10,30,Tuesday,43,2018-43,438.68,462.45,438.12,461.77,992900,461.77,0.047406252,433.48785710000004,464.9726,Green
461,10/31/18,2018,10,31,Wednesday,43,2018-43,465.64,470.78,455.42,460.33,1210600,460.33,-0.0031184409999999996,435.37357139999995,463.8012,Green
462,11/1/18,2018,11,1,Thursday,43,2018-43,462.0,478.42,457.3,472.62,788000,472.62,0.026698258,438.01,462.782,Green
463,11/2/18,2018,11,2,Friday,43,2018-43,475.91,482.0,471.15,476.39,694100,476.39,0.007976852,441.19928569999996,461.949,Green
464,11/5/18,2018,11,5,Monday,44,2018-44,477.0,480.94,468.01,469.65,705300,469.65,-0.014148115,443.7492857,460.9278,Green
465,11/6/18,2018,11,6,Tuesday,44,2018-44,469.68,475.63,466.6,474.15,700400,474.15,0.009581603000000001,446.91357139999997,460.4988,Green
466,11/7/18,2018,11,7,Wednesday,44,2018-44,476.1,479.8,474.27,477.49,479700,477.49,0.0070441769999999996,450.1821429,460.1668,Green
467,11/8/18,2018,11,8,Thursday,44,2018-44,477.0,483.66,475.99,478.3,427100,478.3,0.0016963660000000001,453.7364286,459.9798,Green
468,11/9/18,2018,11,9,Friday,44,2018-44,476.99,491.93,476.18,490.76,891900,490.76,0.026050642000000002,457.9914286,460.1152,Green
469,11/12/18,2018,11,12,Monday,45,2018-45,490.29,500.98,488.46,489.67,849000,489.67,-0.002221037,461.94714289999996,460.405,Red
470,11/13/18,2018,11,13,Tuesday,45,2018-45,491.08,494.14,483.59,484.82,502800,484.82,-0.009904642,467.07714289999996,460.5516,Red
471,11/14/18,2018,11,14,Wednesday,45,2018-45,483.66,488.85,475.63,479.32,732700,479.32,-0.011344416000000001,471.03714289999994,460.5804,Red
472,11/15/18,2018,11,15,Thursday,45,2018-45,477.91,477.91,466.57,472.3,658300,472.3,-0.014645789,473.46,460.4054,Red
473,11/16/18,2018,11,16,Friday,45,2018-45,472.0,475.86,468.36,472.76,808500,472.76,0.000974004,475.73785710000004,460.22,Red
474,11/19/18,2018,11,19,Monday,46,2018-46,472.35,474.4,459.0,465.87,674800,465.87,-0.014574021999999999,476.0307143,459.755,Red
475,11/20/18,2018,11,20,Tuesday,46,2018-46,455.76,470.7,454.37,461.63,706200,461.63,-0.009101231,476.12357139999995,459.223,Red
476,11/21/18,2018,11,21,Wednesday,46,2018-46,462.0,475.79,462.0,471.26,431800,471.26,0.020860873000000002,476.02642860000003,458.7528,Red
477,11/23/18,2018,11,23,Friday,46,2018-46,469.0,476.03,467.0,471.42,216500,471.42,0.00033952300000000005,475.6714286,458.2624,Red
478,11/26/18,2018,11,26,Monday,47,2018-47,474.35,474.53,461.16,466.02,487000,466.02,-0.011454805,475.41214289999994,457.7516,Green
479,11/27/18,2018,11,27,Tuesday,47,2018-47,463.34,474.29,463.34,473.45,360800,473.45,0.015943572,475.3621429,457.4542,Green
480,11/28/18,2018,11,28,Wednesday,47,2018-47,475.95,493.91,475.02,490.52,665400,490.52,0.036054444,476.29285710000005,457.4348,Green
481,11/29/18,2018,11,29,Thursday,47,2018-47,489.95,493.98,482.14,482.56,426700,482.56,-0.01622766,476.59714289999994,457.274,Green
482,11/30/18,2018,11,30,Friday,47,2018-47,480.57,482.55,463.0,473.21,956200,473.21,-0.019375842,475.3435714,457.1362,Green
483,12/3/18,2018,12,3,Monday,48,2018-48,477.52,478.87,468.0,475.38,476200,475.38,0.00458573,474.3228571,457.2964,Red
484,12/4/18,2018,12,4,Tuesday,48,2018-48,474.0,483.08,464.89,468.35,553200,468.35,-0.014788167,473.14642860000004,457.3456,Red
485,12/6/18,2018,12,6,Thursday,48,2018-48,467.29,470.31,453.38,469.94,645800,469.94,0.0033948890000000003,472.4764286,457.43199999999996,Red
486,12/7/18,2018,12,7,Friday,48,2018-48,470.5,479.87,462.82,467.43,709400,467.43,-0.0053411280000000005,472.12857139999994,457.4224,Red
487,12/10/18,2018,12,10,Monday,49,2018-49,469.04,477.87,462.48,475.15,645900,475.15,0.016515845,472.2992857,457.6174,Red
488,12/11/18,2018,12,11,Tuesday,49,2018-49,477.0,479.91,467.11,472.35,396000,472.35,-0.00589285,472.76214289999996,457.974,Red
489,12/12/18,2018,12,12,Wednesday,49,2018-49,472.35,475.67,464.17,471.31,403200,471.31,-0.002201775,473.4535714,458.4608,Red
490,12/13/18,2018,12,13,Thursday,49,2018-49,473.71,475.79,466.02,472.73,338500,472.73,0.003012908,473.55857139999995,459.18800000000005,Red
491,12/14/18,2018,12,14,Friday,49,2018-49,467.84,472.2,455.3,457.83,697000,457.83,-0.031519099999999994,472.58785710000006,459.6158,Red
492,12/17/18,2018,12,17,Monday,50,2018-50,457.1,459.81,442.01,443.5,822000,443.5,-0.031299798999999996,470.9792857,459.5304,Red
493,12/18/18,2018,12,18,Tuesday,50,2018-50,447.88,450.73,438.8,443.8,655400,443.8,0.00067641,468.8614286,459.4192,Red
494,12/19/18,2018,12,19,Wednesday,50,2018-50,441.86,447.38,424.11,427.05,943000,427.05,-0.037742227,464.3278571000001,458.98900000000003,Red
495,12/20/18,2018,12,20,Thursday,50,2018-50,422.41,424.63,391.67,400.77,1363500,400.77,-0.06153846,458.48571430000004,458.0626,Red
496,12/21/18,2018,12,21,Friday,50,2018-50,401.5,407.1,390.7,394.42,949400,394.42,-0.015844439,452.85785710000005,457.2668,Red
497,12/24/18,2018,12,24,Monday,51,2018-51,390.0,392.56,383.2,385.84,425200,385.84,-0.021753502999999997,446.46214289999995,456.305,Green
498,12/26/18,2018,12,26,Wednesday,51,2018-51,387.04,406.16,383.66,405.72,633300,405.72,0.05152396099999999,441.98857139999996,455.7052,Green
499,12/27/18,2018,12,27,Thursday,51,2018-51,404.42,414.57,400.21,414.55,573700,414.55,0.021763745,438.03214289999994,455.3614,Green
500,12/28/18,2018,12,28,Friday,51,2018-51,415.08,430.0,415.08,424.19,713700,424.19,0.023254167000000003,434.9435714,455.1662,Green
501,12/31/18,2018,12,31,Monday,52,2018-52,425.39,433.49,425.39,431.79,501800,431.79,0.017916513999999998,431.8464286,455.205,Green
502,1/2/19,2019,1,2,Wednesday,0,2019-00,427.83,447.46,423.98,443.36,706300,443.36,0.026795378999999998,429.7757143,455.4376,Green
503,1/3/19,2019,1,3,Thursday,0,2019-00,441.93,450.0,438.08,439.45,674600,439.45,-0.008818958,427.5,455.6558,Green
504,1/4/19,2019,1,4,Friday,0,2019-00,444.01,457.34,441.28,455.0,899300,455.0,0.035385112,426.23357139999996,456.13199999999995,Green
505,1/7/19,2019,1,7,Monday,1,2019-01,454.61,485.91,453.92,485.15,1038300,485.15,0.066263723,428.185,457.1492,Green
506,1/8/19,2019,1,8,Tuesday,1,2019-01,493.19,499.67,485.33,497.37,883200,497.37,0.025188089,432.03285710000006,458.8366,Green
507,1/9/19,2019,1,9,Wednesday,1,2019-01,497.19,505.52,491.25,498.48,792700,498.48,0.002231771,435.93857139999994,460.3286,Green
508,1/10/19,2019,1,10,Thursday,1,2019-01,495.79,509.83,495.67,509.62,833200,509.62,0.022347905,441.83642860000003,461.7534,Green
509,1/11/19,2019,1,11,Friday,1,2019-01,507.39,513.3,504.0,506.95,788200,506.95,-0.005239164,449.42071430000004,463.075,Green
510,1/14/19,2019,1,14,Monday,2,2019-02,502.85,510.99,499.76,501.99,839900,501.99,-0.009784045,457.1042857,463.8794,Green
511,1/15/19,2019,1,15,Tuesday,2,2019-02,503.0,517.0,500.12,514.49,715100,514.49,0.024900895,466.29357139999996,464.9626,Green
512,1/16/19,2019,1,16,Wednesday,2,2019-02,515.52,518.92,512.61,514.82,524100,514.82,0.000641445,474.08642860000003,465.8066,Green
513,1/17/19,2019,1,17,Thursday,2,2019-02,511.91,521.44,509.01,517.66,753400,517.66,0.005516425,481.45142860000004,466.63199999999995,Green
514,1/18/19,2019,1,18,Friday,2,2019-02,521.33,523.79,509.63,513.24,880300,513.24,-0.00853839,487.81214289999997,467.5038,Green
515,1/22/19,2019,1,22,Tuesday,3,2019-03,512.2,525.49,511.0,520.08,968100,520.08,0.013327151,494.11857139999995,468.4224,Green
516,1/23/19,2019,1,23,Wednesday,3,2019-03,523.53,532.41,519.08,521.37,1040300,521.37,0.002480345,499.6907143,469.3,Green
517,1/24/19,2019,1,24,Thursday,3,2019-03,521.5,536.05,518.66,533.39,783100,533.39,0.023054682000000003,506.4007143,470.4018,Green
518,1/25/19,2019,1,25,Friday,3,2019-03,539.0,543.9,535.35,543.37,675200,543.37,0.018710475,512.7128571000001,471.454,Green
519,1/28/19,2019,1,28,Monday,4,2019-04,540.6,542.63,531.78,532.0,578200,532.0,-0.020924959,516.0592857,472.3006,Red
520,1/29/19,2019,1,29,Tuesday,4,2019-04,533.0,534.0,519.34,530.06,559200,530.06,-0.0036466209999999996,518.3942857,473.2054,Red
521,1/30/19,2019,1,30,Wednesday,4,2019-04,534.94,538.63,527.03,532.98,397100,532.98,0.005508778000000001,520.8585714,474.2786,Red
522,1/31/19,2019,1,31,Thursday,4,2019-04,532.8,534.98,527.46,529.61,348800,529.61,-0.00632293,522.2864286,475.4248,Red
523,2/1/19,2019,2,1,Friday,4,2019-04,529.48,530.97,522.76,527.2,643700,527.2,-0.004550468,523.7328571,476.5136,Red
524,2/4/19,2019,2,4,Monday,5,2019-05,528.26,536.92,525.46,527.92,549900,527.92,0.00136565,525.585,477.7546,Green
525,2/5/19,2019,2,5,Tuesday,5,2019-05,531.3,531.8,523.43,526.65,388100,526.65,-0.002405589,526.4535714,479.055,Green
526,2/6/19,2019,2,6,Wednesday,5,2019-05,527.28,530.73,519.09,526.06,1259000,526.06,-0.00112034,527.2564286,480.151,Green
527,2/7/19,2019,2,7,Thursday,5,2019-05,568.42,606.0,566.68,585.78,4368400,585.78,0.113523233,532.1221429,482.4382,Green
528,2/8/19,2019,2,8,Friday,5,2019-05,582.41,592.21,578.61,582.77,919500,582.77,-0.005138464000000001,537.0885714,484.7732,Green
529,2/11/19,2019,2,11,Monday,6,2019-06,584.15,608.55,584.15,603.36,1505500,603.36,0.035331203,543.0371428999999,487.3714,Green
530,2/12/19,2019,2,12,Tuesday,6,2019-06,608.0,612.6,592.55,593.66,941200,593.66,-0.016076658,548.2007143,489.4342,Green
531,2/13/19,2019,2,13,Wednesday,6,2019-06,593.57,603.29,593.57,599.62,506700,599.62,0.010039454,552.9314286,491.7754,Green
532,2/14/19,2019,2,14,Thursday,6,2019-06,597.02,606.9,593.8,604.43,489600,604.43,0.008021743000000001,557.2928571,494.3998,Green
533,2/15/19,2019,2,15,Friday,6,2019-06,606.51,609.29,601.18,605.89,585800,605.89,0.002415535,562.5707143,497.01,Green
534,2/19/19,2019,2,19,Tuesday,7,2019-07,606.14,609.24,599.02,599.46,489500,599.46,-0.010612475,567.5278571,499.6322,Red
535,2/20/19,2019,2,20,Wednesday,7,2019-07,598.41,600.52,594.21,597.74,387100,597.74,-0.0028693020000000002,572.1535713999999,502.1882,Red
536,2/21/19,2019,2,21,Thursday,7,2019-07,597.73,606.63,592.73,601.19,467800,601.19,0.005771760999999999,577.2664286,504.8634,Red
537,2/22/19,2019,2,22,Friday,7,2019-07,600.59,602.2,595.76,600.22,280000,600.22,-0.0016135189999999999,582.4821429,507.3648,Red
538,2/25/19,2019,2,25,Monday,8,2019-08,601.0,604.37,594.15,596.66,481500,596.66,-0.005931155,587.3921429,509.851,Green
539,2/26/19,2019,2,26,Tuesday,8,2019-08,595.0,601.75,594.66,599.5,414400,599.5,0.004759875,592.5957142999999,512.4148,Green
540,2/27/19,2019,2,27,Wednesday,8,2019-08,597.4,602.0,595.43,599.28,373700,599.28,-0.000366924,597.8257143,514.9458,Green
541,2/28/19,2019,2,28,Thursday,8,2019-08,599.59,609.6,598.25,607.53,721900,607.53,0.013766519,599.3792857000001,517.9398,Green
542,3/1/19,2019,3,1,Friday,8,2019-08,610.1,613.7,604.79,611.63,501900,611.63,0.006748596999999999,601.4407143,521.3024,Green
543,3/4/19,2019,3,4,Monday,9,2019-09,612.4,622.49,612.23,618.85,727500,618.85,0.011804473999999999,602.5471428999999,524.8034,Green
544,3/5/19,2019,3,5,Tuesday,9,2019-09,618.48,622.0,613.48,616.01,341300,616.01,-0.004589102,604.1435713999999,528.5826,Green
545,3/6/19,2019,3,6,Wednesday,9,2019-09,616.01,619.21,611.08,613.41,272800,613.41,-0.00422077,605.1285713999999,532.8354,Green
546,3/7/19,2019,3,7,Thursday,9,2019-09,614.42,614.87,607.13,609.53,434400,609.53,-0.006325205,605.4928571,537.1376,Green
547,3/8/19,2019,3,8,Friday,9,2019-09,607.91,616.81,604.64,616.44,600200,616.44,0.011336559,606.2464286000001,541.7496,Green
548,3/11/19,2019,3,11,Monday,10,2019-10,615.82,618.51,613.24,616.88,570800,616.88,0.00071378,607.4907142999999,545.9728,Green
549,3/12/19,2019,3,12,Tuesday,10,2019-10,618.34,635.6,618.34,630.99,817000,630.99,0.022873143999999998,609.8657142999999,550.3016,Green
550,3/13/19,2019,3,13,Wednesday,10,2019-10,633.5,641.64,633.01,637.07,462300,637.07,0.009635679,612.4285714,554.5592,Green
551,3/14/19,2019,3,14,Thursday,10,2019-10,637.07,642.93,635.4,642.39,433800,642.39,0.008350742,615.4407143,558.7712,Green
552,3/15/19,2019,3,15,Friday,10,2019-10,643.57,646.54,637.47,639.0,593600,639.0,-0.005277191,618.465,562.684,Green
553,3/18/19,2019,3,18,Monday,11,2019-11,643.36,656.59,641.06,655.8,837300,655.8,0.026291061,622.4864286000001,567.011,Green
554,3/19/19,2019,3,19,Tuesday,11,2019-11,657.0,671.99,653.03,665.86,869800,665.86,0.015340039,627.2421429,571.2282,Green
555,3/20/19,2019,3,20,Wednesday,11,2019-11,664.66,670.81,661.93,665.79,338900,665.79,-0.000105138,631.4035713999999,574.841,Green
556,3/21/19,2019,3,21,Thursday,11,2019-11,668.09,680.0,667.81,670.45,606000,670.45,0.006999256,635.605,578.3026,Green
557,3/22/19,2019,3,22,Friday,11,2019-11,675.4,679.24,666.85,671.46,609100,671.46,0.001506465,639.3628571,581.7622,Green
558,3/25/19,2019,3,25,Monday,12,2019-12,669.99,679.0,657.56,676.77,682300,676.77,0.007908136999999999,643.7028571000001,585.1052,Green
559,3/26/19,2019,3,26,Tuesday,12,2019-12,679.99,692.75,678.58,688.82,719400,688.82,0.017805144,649.0892857000001,588.7426,Green
560,3/27/19,2019,3,27,Wednesday,12,2019-12,689.95,701.99,689.95,697.87,693800,697.87,0.013138393,655.3992857000001,592.6602,Green
561,3/28/19,2019,3,28,Thursday,12,2019-12,697.32,703.16,694.01,702.51,488300,702.51,0.006648824,661.5471428999999,596.4206,Green
562,3/29/19,2019,3,29,Friday,12,2019-12,704.82,711.49,701.2,710.31,756200,710.31,0.011103027,668.2207142999999,600.3304,Green
563,4/1/19,2019,4,1,Monday,13,2019-13,712.15,715.62,696.96,705.74,697900,705.74,-0.006433821,673.56,604.092,Red
564,4/2/19,2019,4,2,Tuesday,13,2019-13,703.0,707.76,698.03,704.8,565200,704.8,-0.0013319389999999999,678.3978571,607.9232,Red
565,4/3/19,2019,4,3,Wednesday,13,2019-13,704.59,707.66,701.32,705.64,420100,705.64,0.001191866,682.9157142999999,611.6344,Red
566,4/4/19,2019,4,4,Thursday,13,2019-13,704.99,708.86,695.37,703.38,541200,703.38,-0.00320278,687.5142857000001,615.2746,Red
567,4/5/19,2019,4,5,Friday,13,2019-13,703.45,709.68,701.08,708.37,791100,708.37,0.007094301999999999,691.2692857000001,618.7742,Red
568,4/8/19,2019,4,8,Monday,14,2019-14,708.0,716.49,707.85,714.68,557600,714.68,0.008907771,694.7564286,622.2004,Green
569,4/9/19,2019,4,9,Tuesday,14,2019-14,713.08,721.21,709.89,710.67,507400,710.67,-0.005610916999999999,697.9621429,625.7738,Green
570,4/10/19,2019,4,10,Wednesday,14,2019-14,711.0,719.44,711.0,718.85,460500,718.85,0.011510255,701.4192857,629.5496,Green
571,4/11/19,2019,4,11,Thursday,14,2019-14,711.84,713.02,705.18,707.53,781800,707.53,-0.0157473,703.9957142999999,633.0406,Green
572,4/12/19,2019,4,12,Friday,14,2019-14,707.5,715.25,707.5,712.44,417200,712.44,0.006939597,706.5435714,636.6972,Green
573,4/15/19,2019,4,15,Monday,15,2019-15,712.19,714.49,708.35,712.27,271800,712.27,-0.000238593,708.2185714,640.3986,Red
574,4/16/19,2019,4,16,Tuesday,15,2019-15,716.65,716.65,704.76,706.48,444300,706.48,-0.008128994,708.8335714,643.9698,Red
575,4/17/19,2019,4,17,Wednesday,15,2019-15,699.41,699.94,686.5,688.21,865900,688.21,-0.025860547,707.8121428999999,647.201,Red
576,4/18/19,2019,4,18,Thursday,15,2019-15,695.0,700.0,687.0,700.0,644000,700.0,0.017131366000000002,707.0757143,650.6798,Red
577,4/22/19,2019,4,22,Monday,16,2019-16,699.0,702.84,692.0,701.67,463300,701.67,0.00238569,706.785,652.9976,Red
578,4/23/19,2019,4,23,Tuesday,16,2019-16,701.9,704.64,696.0,702.46,526100,702.46,0.001125941,706.6178571,655.3914,Red
579,4/24/19,2019,4,24,Wednesday,16,2019-16,705.96,714.29,698.79,709.75,1184600,709.75,0.010377784000000001,706.9114286,657.5192,Red
580,4/25/19,2019,4,25,Thursday,16,2019-16,711.01,713.55,658.5,678.07,2336400,678.07,-0.044635425,705.1035714,659.2074,Red
581,4/26/19,2019,4,26,Friday,16,2019-16,682.0,689.31,674.58,676.79,766000,676.79,-0.001887754,702.8478571,660.7508,Red
582,4/29/19,2019,4,29,Monday,17,2019-17,680.35,680.5,669.12,677.9,634800,677.9,0.001640164,700.2207142999999,662.2202,Green
583,4/30/19,2019,4,30,Tuesday,17,2019-17,677.91,689.36,670.0,688.04,591500,688.04,0.014957888999999999,698.6042857000001,663.8632,Green
584,5/1/19,2019,5,1,Wednesday,17,2019-17,688.86,697.33,685.4,688.56,410600,688.56,0.000755798,696.4407143,665.6452,Green
585,5/2/19,2019,5,2,Thursday,17,2019-17,687.4,708.86,686.15,707.87,623400,707.87,0.02804403,696.465,667.8478,Green
586,5/3/19,2019,5,3,Friday,17,2019-17,707.57,710.93,703.42,709.52,436300,709.52,0.0023309710000000003,696.2564286,670.0144,Green
587,5/6/19,2019,5,6,Monday,18,2019-18,703.23,720.0,702.9,716.67,518000,716.67,0.010077183,696.5707143,672.3434,Red
588,5/7/19,2019,5,7,Tuesday,18,2019-18,716.63,721.42,702.1,706.52,463100,706.52,-0.014162673999999998,696.5735714,674.5406,Red
589,5/8/19,2019,5,8,Wednesday,18,2019-18,706.38,713.86,701.55,709.57,475300,709.57,0.004316916,698.0992857000001,676.742,Red
590,5/9/19,2019,5,9,Thursday,18,2019-18,706.0,708.26,697.41,705.13,322200,705.13,-0.006257314,698.4657143,678.8589999999999,Red
591,5/10/19,2019,5,10,Friday,18,2019-18,702.8,708.65,693.49,705.44,520800,705.44,0.00043963199999999997,698.735,680.8172,Red
592,5/13/19,2019,5,13,Monday,19,2019-19,697.6,698.62,680.69,687.27,469800,687.27,-0.02575695,697.65,682.33,Green
593,5/14/19,2019,5,14,Tuesday,19,2019-19,690.51,708.85,687.0,703.18,504900,703.18,0.023149522999999998,697.1807143,684.0166,Green
594,5/15/19,2019,5,15,Wednesday,19,2019-19,700.01,710.67,698.52,705.89,307800,705.89,0.0038539520000000003,699.1678571,685.8142,Green
595,5/16/19,2019,5,16,Thursday,19,2019-19,708.07,719.14,705.12,708.93,422400,708.93,0.004306589,701.4635714,687.7246,Green
596,5/17/19,2019,5,17,Friday,19,2019-19,705.0,718.96,705.0,715.91,538400,715.91,0.009845797,704.1785714,689.8522,Green
597,5/20/19,2019,5,20,Monday,20,2019-20,717.0,727.0,715.02,718.0,473700,718.0,0.002919399,706.3185714,691.8834,Red
598,5/21/19,2019,5,21,Tuesday,20,2019-20,721.56,723.0,714.99,715.0,441500,715.0,-0.004178273,708.2071429,693.8458,Red
599,5/22/19,2019,5,22,Wednesday,20,2019-20,715.0,718.26,704.62,706.04,677400,706.04,-0.012531499,708.0764286,695.3468,Red
600,5/23/19,2019,5,23,Thursday,20,2019-20,682.0,687.0,656.14,667.12,1491000,667.12,-0.055124333,705.0478571000001,695.9478,Red
601,5/24/19,2019,5,24,Friday,20,2019-20,670.0,671.97,658.73,662.56,605500,662.56,-0.006835348000000001,701.1828571000001,696.3512,Red
602,5/28/19,2019,5,28,Tuesday,21,2019-21,662.9,681.64,662.38,680.07,644800,680.07,0.02642781,699.2935714,697.1726,Red
603,5/29/19,2019,5,29,Wednesday,21,2019-21,676.4,676.4,660.03,667.97,570800,667.97,-0.01779234,696.3221428999999,697.416,Red
604,5/30/19,2019,5,30,Thursday,21,2019-21,667.98,678.84,665.01,678.0,338800,678.0,0.015015688999999999,694.3842857000001,697.6588,Red
605,5/31/19,2019,5,31,Friday,21,2019-21,662.95,669.0,657.71,659.97,634500,659.97,-0.026592964,691.1364286,697.5424,Red
606,6/3/19,2019,6,3,Monday,22,2019-22,657.63,667.91,636.73,641.66,624600,641.66,-0.027743682999999998,687.8785713999999,696.9666,Green
607,6/4/19,2019,6,4,Tuesday,22,2019-22,649.07,665.39,647.95,662.18,842600,662.18,0.031979585,684.95,696.7810000000001,Green
608,6/5/19,2019,6,5,Wednesday,22,2019-22,663.5,679.48,663.32,679.48,678500,679.48,0.026125809,683.0635714,696.8352,Green
609,6/6/19,2019,6,6,Thursday,22,2019-22,683.15,694.0,677.43,692.18,592000,692.18,0.018690782,681.8671429,696.9024,Green
610,6/7/19,2019,6,7,Friday,22,2019-22,698.0,714.42,697.85,709.87,595900,709.87,0.02555694,681.4357143,697.1424,Green
611,6/10/19,2019,6,10,Monday,23,2019-23,716.7,730.0,714.85,720.52,540800,720.52,0.015002781000000001,681.6157142999999,697.5026,Green
612,6/11/19,2019,6,11,Tuesday,23,2019-23,720.51,730.41,718.01,729.24,476700,729.24,0.01210233,682.6328571,697.8812,Green
613,6/12/19,2019,6,12,Wednesday,23,2019-23,733.77,743.43,732.22,737.74,450900,737.74,0.011655971000000001,684.8971429,698.5212,Green
614,6/13/19,2019,6,13,Thursday,23,2019-23,741.84,749.25,728.66,732.29,417700,732.29,-0.0073874430000000005,689.5521428999999,699.071,Green
615,6/14/19,2019,6,14,Friday,23,2019-23,733.88,742.27,730.61,740.59,380900,740.59,0.011334374,695.1257142999999,699.77,Green
